order_id,orderDate,customer_id,Resturant_ID,Fooditem,quantity,deliver_status,payment_method
255471,03-03-2023,30,213,2148,6,Delivered,UPI
255472,03-03-2023,18,212,2147,9,Delivered,UPI
255473,03-03-2023,4,217,2165,10,Delivered,COD
255474,03-03-2023,27,217,2164,9,Delivered,UPI
255475,04-03-2023,25,211,2142,4,Delivered,COD
255476,04-03-2023,25,217,2165,8,Delivered,COD
255477,04-03-2023,26,212,2146,9,Delivered,UPI
255478,04-03-2023,21,214,2151,4,Delivered,UPI
255479,04-03-2023,25,217,2165,8,Delivered,COD
255480,04-03-2023,12,216,2163,10,Delivered,UPI
255481,04-03-2023,29,214,2155,8,Cancelled,COD
255482,04-03-2023,17,211,2142,8,Delivered,COD
255483,04-03-2023,9,212,2147,8,Delivered,UPI
255484,04-03-2023,11,211,2143,8,Delivered,UPI
255485,04-03-2023,25,212,2147,10,Delivered,UPI
255486,04-03-2023,5,212,2147,5,Delivered,Card
255487,04-03-2023,29,216,2163,7,Delivered,COD
255488,04-03-2023,25,214,2153,3,Delivered,UPI
255489,04-03-2023,12,216,2160,7,Delivered,Card
255490,04-03-2023,28,212,2147,6,Delivered,UPI
255491,04-03-2023,30,211,2142,2,Delivered,UPI
255492,04-03-2023,4,212,2147,1,Delivered,UPI
255493,04-03-2023,24,213,2148,1,Delivered,COD
255494,04-03-2023,4,211,2142,6,Delivered,UPI
255495,04-03-2023,7,217,2164,5,Delivered,UPI
255496,04-03-2023,8,213,2148,3,Delivered,COD
255497,04-03-2023,25,211,2142,6,Delivered,Card
255498,04-03-2023,25,211,2142,2,Delivered,COD
255499,04-03-2023,15,216,2163,6,Delivered,UPI
255500,04-03-2023,14,211,2142,10,Delivered,UPI
255501,04-03-2023,4,216,2160,1,Delivered,UPI
255502,04-03-2023,6,212,2145,6,Delivered,UPI
255503,04-03-2023,25,211,2142,4,Cancelled,COD
255504,04-03-2023,4,213,2148,5,Delivered,Card
255505,04-03-2023,4,211,2141,10,Delivered,UPI
255506,04-03-2023,23,214,2155,4,Delivered,COD
255507,04-03-2023,27,212,2147,1,Delivered,UPI
255508,04-03-2023,8,214,2154,6,Delivered,Card
255509,04-03-2023,25,214,2154,10,Delivered,UPI
255510,04-03-2023,4,211,2141,3,Delivered,Card
255511,04-03-2023,13,216,2163,8,Delivered,COD
255512,04-03-2023,2,212,2146,3,Delivered,UPI
255513,04-03-2023,4,217,2164,8,Delivered,Card
255514,04-03-2023,26,211,2142,10,Delivered,COD
255515,05-03-2023,16,213,2148,1,Delivered,COD
255516,05-03-2023,13,211,2142,1,Delivered,UPI
255517,05-03-2023,4,211,2142,10,Delivered,UPI
255518,05-03-2023,4,217,2165,7,Delivered,UPI
255519,05-03-2023,24,211,2144,4,Delivered,UPI
255520,05-03-2023,1,212,2147,4,Delivered,COD
255521,05-03-2023,25,214,2154,3,Delivered,UPI
255522,05-03-2023,27,214,2152,2,Delivered,COD
255523,05-03-2023,12,214,2153,6,Delivered,UPI
255524,05-03-2023,24,214,2152,7,Delivered,UPI
255525,05-03-2023,12,212,2147,9,Delivered,Card
255526,05-03-2023,18,212,2147,5,Delivered,UPI
255527,05-03-2023,25,212,2145,10,Delivered,UPI
255528,05-03-2023,22,212,2147,5,Delivered,UPI
255529,05-03-2023,25,213,2148,10,Delivered,Card
255530,05-03-2023,4,212,2145,6,Delivered,UPI
255531,05-03-2023,15,216,2160,9,Delivered,COD
255532,05-03-2023,28,212,2147,1,Delivered,UPI
255533,05-03-2023,16,213,2150,6,Delivered,Card
255534,05-03-2023,6,214,2155,5,Delivered,Card
255535,05-03-2023,4,212,2145,5,Delivered,UPI
255536,05-03-2023,20,214,2154,4,Delivered,UPI
255537,05-03-2023,4,212,2147,7,Delivered,UPI
255538,05-03-2023,27,211,2142,8,Delivered,COD
255539,05-03-2023,25,216,2161,4,Delivered,Card
255540,05-03-2023,25,212,2145,2,Delivered,UPI
255541,05-03-2023,4,213,2149,3,Delivered,UPI
255542,05-03-2023,1,213,2150,1,Delivered,UPI
255543,05-03-2023,16,217,2165,8,Delivered,COD
255544,05-03-2023,25,214,2152,9,Delivered,UPI
255545,06-03-2023,25,216,2161,4,Delivered,COD
255546,06-03-2023,14,217,2165,6,Delivered,UPI
255547,06-03-2023,15,211,2142,3,Delivered,COD
255548,06-03-2023,8,216,2160,8,Delivered,UPI
255549,06-03-2023,13,211,2142,1,Delivered,UPI
255550,06-03-2023,23,212,2145,6,Delivered,UPI
255551,06-03-2023,4,211,2141,9,Delivered,COD
255552,06-03-2023,29,213,2148,4,Delivered,UPI
255553,06-03-2023,9,216,2160,4,Delivered,UPI
255554,06-03-2023,27,212,2147,2,Delivered,UPI
255555,06-03-2023,17,212,2147,10,Delivered,COD
255556,06-03-2023,4,212,2147,10,Delivered,UPI
255557,06-03-2023,25,211,2142,8,Delivered,UPI
255558,06-03-2023,18,211,2142,8,Delivered,UPI
255559,06-03-2023,8,211,2142,9,Cancelled,UPI
255560,06-03-2023,28,211,2143,1,Cancelled,UPI
255561,06-03-2023,20,213,2148,5,Delivered,UPI
255562,06-03-2023,21,217,2167,1,Delivered,UPI
255563,07-03-2023,25,211,2142,8,Delivered,UPI
255564,07-03-2023,25,216,2160,2,Delivered,UPI
255565,07-03-2023,29,213,2149,9,Delivered,COD
255566,07-03-2023,4,214,2154,3,Delivered,COD
255567,07-03-2023,4,211,2141,6,Delivered,UPI
255568,07-03-2023,5,212,2147,2,Delivered,UPI
255569,07-03-2023,2,216,2161,6,Delivered,COD
255570,07-03-2023,25,213,2149,8,Delivered,UPI
255571,07-03-2023,6,213,2148,5,Cancelled,UPI
255572,07-03-2023,8,211,2142,7,Delivered,COD
255573,07-03-2023,23,214,2151,7,Delivered,COD
255574,07-03-2023,12,212,2145,8,Delivered,COD
255575,07-03-2023,27,211,2141,8,Delivered,UPI
255576,07-03-2023,22,214,2155,10,Delivered,UPI
255577,07-03-2023,22,213,2148,6,Delivered,Card
255578,07-03-2023,24,213,2148,9,Delivered,UPI
255579,07-03-2023,17,211,2142,8,Delivered,COD
255580,07-03-2023,5,214,2151,10,Delivered,Card
255581,07-03-2023,25,213,2150,1,Delivered,COD
255582,07-03-2023,10,216,2161,4,Delivered,UPI
255583,07-03-2023,24,214,2154,6,Delivered,UPI
255584,07-03-2023,20,212,2147,1,Cancelled,UPI
255585,07-03-2023,4,213,2148,8,Delivered,UPI
255586,07-03-2023,15,211,2141,10,Delivered,COD
255587,07-03-2023,20,214,2151,10,Delivered,COD
255588,07-03-2023,19,212,2145,6,Delivered,UPI
255589,07-03-2023,4,217,2164,2,Delivered,UPI
255590,07-03-2023,25,212,2147,6,Delivered,UPI
255591,07-03-2023,25,217,2167,6,Delivered,Card
255592,08-03-2023,17,212,2147,2,Cancelled,UPI
255593,08-03-2023,13,212,2147,2,Delivered,Card
255594,08-03-2023,4,213,2149,1,Delivered,UPI
255595,08-03-2023,30,212,2147,2,Delivered,Card
255596,09-03-2023,21,214,2155,5,Delivered,UPI
255597,09-03-2023,4,217,2166,2,Delivered,UPI
255598,09-03-2023,20,216,2163,10,Delivered,UPI
255599,09-03-2023,26,211,2142,3,Delivered,COD
255600,09-03-2023,19,212,2145,8,Delivered,COD
255601,09-03-2023,25,214,2152,3,Delivered,UPI
255602,09-03-2023,15,211,2142,10,Delivered,COD
255603,09-03-2023,14,213,2149,7,Delivered,UPI
255604,09-03-2023,8,211,2141,7,Delivered,COD
255605,09-03-2023,6,216,2160,3,Delivered,UPI
255606,09-03-2023,15,212,2146,8,Delivered,Card
255607,09-03-2023,9,211,2141,6,Cancelled,COD
255608,09-03-2023,25,216,2161,1,Delivered,UPI
255609,09-03-2023,8,211,2142,9,Delivered,COD
255610,09-03-2023,1,211,2143,2,Delivered,UPI
255611,09-03-2023,17,212,2147,5,Delivered,UPI
255612,09-03-2023,27,214,2154,8,Delivered,COD
255613,09-03-2023,4,211,2141,9,Delivered,UPI
255614,09-03-2023,20,214,2155,7,Delivered,COD
255615,09-03-2023,25,214,2154,9,Delivered,UPI
255616,09-03-2023,17,211,2142,1,Delivered,UPI
255617,09-03-2023,30,211,2142,1,Delivered,UPI
255618,09-03-2023,22,213,2148,10,Delivered,UPI
255619,09-03-2023,14,213,2148,6,Cancelled,UPI
255620,09-03-2023,25,211,2142,9,Delivered,UPI
255621,09-03-2023,13,212,2147,2,Delivered,UPI
255622,09-03-2023,14,211,2141,7,Delivered,UPI
255623,09-03-2023,25,214,2151,9,Delivered,UPI
255624,10-03-2023,3,211,2142,1,Delivered,UPI
255625,10-03-2023,13,216,2163,1,Delivered,COD
255626,10-03-2023,8,211,2141,7,Delivered,COD
255627,10-03-2023,2,212,2147,4,Cancelled,COD
255628,10-03-2023,16,211,2142,2,Delivered,UPI
255629,10-03-2023,4,214,2154,6,Delivered,COD
255630,11-03-2023,30,213,2148,6,Delivered,UPI
255631,11-03-2023,7,214,2151,7,Delivered,UPI
255632,11-03-2023,25,211,2142,9,Delivered,UPI
255633,11-03-2023,30,211,2142,10,Delivered,UPI
255634,11-03-2023,25,214,2154,2,Delivered,COD
255635,11-03-2023,13,212,2147,5,Delivered,UPI
255636,11-03-2023,4,213,2149,4,Delivered,UPI
255637,11-03-2023,13,211,2142,7,Delivered,UPI
255638,11-03-2023,5,212,2146,7,Delivered,UPI
255639,11-03-2023,12,211,2142,3,Delivered,COD
255640,11-03-2023,3,213,2150,6,Delivered,COD
255641,11-03-2023,2,211,2141,2,Delivered,UPI
255642,11-03-2023,6,216,2161,10,Delivered,UPI
255643,11-03-2023,5,212,2147,3,Delivered,UPI
255644,12-03-2023,20,212,2147,4,Delivered,UPI
255645,12-03-2023,10,212,2145,3,Delivered,COD
255646,12-03-2023,4,214,2155,6,Delivered,UPI
255647,12-03-2023,15,212,2146,6,Delivered,UPI
255648,12-03-2023,25,212,2147,7,Delivered,UPI
255649,12-03-2023,4,214,2155,6,Delivered,COD
255650,12-03-2023,6,214,2154,7,Delivered,COD
255651,12-03-2023,22,217,2164,5,Delivered,UPI
255652,12-03-2023,28,211,2142,9,Delivered,COD
255653,12-03-2023,19,214,2152,4,Delivered,UPI
255654,12-03-2023,25,213,2149,6,Delivered,COD
255655,12-03-2023,22,211,2141,6,Delivered,UPI
255656,12-03-2023,12,216,2160,8,Delivered,COD
255657,12-03-2023,20,211,2143,9,Delivered,COD
255658,13-03-2023,29,214,2152,2,Delivered,UPI
255659,13-03-2023,10,216,2163,7,Delivered,UPI
255660,13-03-2023,4,214,2151,5,Delivered,COD
255661,13-03-2023,25,216,2162,2,Delivered,COD
255662,13-03-2023,6,211,2142,9,Delivered,UPI
255663,13-03-2023,25,211,2141,8,Delivered,UPI
255664,13-03-2023,1,211,2142,5,Delivered,COD
255665,13-03-2023,25,211,2142,1,Delivered,COD
255666,13-03-2023,3,212,2147,7,Delivered,UPI
255667,13-03-2023,20,211,2141,7,Delivered,COD
255668,13-03-2023,10,212,2147,6,Delivered,COD
255669,13-03-2023,30,211,2141,6,Delivered,Card
255670,13-03-2023,12,211,2144,8,Delivered,Card
255671,13-03-2023,12,217,2165,1,Cancelled,UPI
255672,13-03-2023,28,211,2142,6,Cancelled,UPI
255673,13-03-2023,18,213,2150,4,Delivered,UPI
255674,13-03-2023,25,212,2145,5,Delivered,UPI
255675,13-03-2023,25,213,2149,1,Delivered,UPI
255676,13-03-2023,4,214,2153,4,Delivered,Card
255677,13-03-2023,25,213,2150,5,Delivered,COD
255678,13-03-2023,4,211,2143,10,Delivered,Card
255679,13-03-2023,14,211,2142,5,Delivered,COD
255680,13-03-2023,28,214,2154,4,Delivered,UPI
255681,13-03-2023,7,211,2143,10,Delivered,UPI
255682,13-03-2023,4,211,2142,2,Delivered,Card
255683,13-03-2023,15,217,2164,1,Delivered,UPI
255684,13-03-2023,12,211,2144,2,Delivered,UPI
255685,13-03-2023,25,212,2147,9,Delivered,COD
255686,13-03-2023,23,216,2163,3,Delivered,COD
255687,13-03-2023,14,212,2147,8,Delivered,UPI
255688,13-03-2023,13,211,2142,3,Delivered,UPI
255689,14-03-2023,17,212,2147,6,Delivered,UPI
255690,14-03-2023,12,212,2147,1,Delivered,UPI
255691,14-03-2023,4,213,2150,3,Delivered,UPI
255692,14-03-2023,25,211,2144,5,Delivered,UPI
255693,14-03-2023,25,213,2150,10,Delivered,Card
255694,14-03-2023,24,211,2142,2,Delivered,UPI
255695,14-03-2023,5,214,2154,5,Delivered,UPI
255696,14-03-2023,23,214,2151,8,Delivered,UPI
255697,14-03-2023,7,211,2141,4,Delivered,UPI
255698,14-03-2023,26,211,2142,5,Delivered,UPI
255699,14-03-2023,25,212,2145,5,Delivered,Card
255700,14-03-2023,15,212,2145,3,Delivered,COD
255701,14-03-2023,24,211,2141,5,Delivered,UPI
255702,14-03-2023,8,213,2149,2,Delivered,COD
255703,14-03-2023,2,214,2151,5,Cancelled,COD
255704,14-03-2023,9,212,2145,2,Delivered,UPI
255705,14-03-2023,21,216,2160,3,Delivered,UPI
255706,14-03-2023,4,212,2147,1,Delivered,UPI
255707,14-03-2023,12,211,2141,6,Delivered,UPI
255708,14-03-2023,28,211,2141,1,Delivered,COD
255709,14-03-2023,5,213,2148,2,Delivered,UPI
255710,14-03-2023,26,216,2162,2,Delivered,UPI
255711,14-03-2023,21,212,2145,3,Delivered,COD
255712,14-03-2023,22,213,2150,3,Delivered,Card
255713,14-03-2023,5,217,2166,7,Delivered,UPI
255714,14-03-2023,4,213,2149,5,Delivered,COD
255715,14-03-2023,29,211,2142,10,Delivered,UPI
255716,14-03-2023,28,211,2141,10,Delivered,Card
255717,14-03-2023,4,211,2142,9,Delivered,UPI
255718,14-03-2023,4,211,2142,10,Delivered,UPI
255719,14-03-2023,25,216,2161,1,Delivered,UPI
255720,14-03-2023,25,212,2146,10,Delivered,Card
255721,14-03-2023,15,217,2167,1,Delivered,COD
255722,15-03-2023,18,211,2142,5,Delivered,UPI
255723,15-03-2023,4,211,2143,5,Delivered,UPI
255724,15-03-2023,12,212,2147,1,Delivered,UPI
255725,15-03-2023,25,211,2143,7,Delivered,Card
255726,15-03-2023,2,217,2166,10,Delivered,COD
255727,15-03-2023,9,217,2165,6,Delivered,COD
255728,15-03-2023,25,211,2142,7,Delivered,COD
255729,15-03-2023,5,216,2160,7,Delivered,UPI
255730,15-03-2023,4,211,2141,1,Delivered,COD
255731,15-03-2023,25,212,2147,8,Delivered,UPI
255732,15-03-2023,4,212,2147,9,Delivered,UPI
255733,15-03-2023,13,212,2145,3,Delivered,UPI
255734,15-03-2023,4,217,2165,6,Delivered,UPI
255735,15-03-2023,20,212,2146,2,Delivered,COD
255736,15-03-2023,13,211,2142,4,Delivered,UPI
255737,15-03-2023,23,211,2142,5,Delivered,UPI
255738,15-03-2023,17,217,2167,1,Delivered,COD
255739,15-03-2023,13,211,2142,7,Delivered,UPI
255740,15-03-2023,14,212,2147,9,Delivered,UPI
255741,15-03-2023,4,217,2165,7,Delivered,UPI
255742,15-03-2023,24,211,2143,1,Delivered,UPI
255743,15-03-2023,25,214,2151,2,Delivered,UPI
255744,15-03-2023,4,211,2142,2,Delivered,UPI
255745,15-03-2023,18,211,2142,5,Delivered,Card
255746,15-03-2023,16,211,2141,3,Delivered,UPI
255747,15-03-2023,8,213,2148,7,Delivered,UPI
255748,15-03-2023,4,212,2145,5,Delivered,UPI
255749,15-03-2023,30,212,2147,5,Delivered,COD
255750,15-03-2023,4,214,2151,4,Delivered,UPI
255751,15-03-2023,4,212,2147,9,Delivered,UPI
255752,15-03-2023,25,212,2145,5,Delivered,UPI
255753,15-03-2023,3,211,2142,1,Delivered,Card
255754,15-03-2023,7,213,2148,4,Delivered,UPI
255755,15-03-2023,24,213,2149,5,Delivered,Card
255756,15-03-2023,25,212,2147,7,Delivered,Card
255757,15-03-2023,12,213,2148,10,Delivered,UPI
255758,15-03-2023,4,212,2146,6,Delivered,COD
255759,15-03-2023,9,212,2147,9,Delivered,UPI
255760,15-03-2023,4,213,2148,6,Delivered,COD
255761,15-03-2023,4,211,2142,9,Delivered,UPI
255762,16-03-2023,25,214,2151,5,Delivered,COD
255763,16-03-2023,3,211,2143,5,Delivered,UPI
255764,16-03-2023,14,216,2160,3,Delivered,UPI
255765,16-03-2023,1,217,2165,5,Delivered,UPI
255766,16-03-2023,23,212,2146,5,Delivered,COD
255767,16-03-2023,13,217,2165,2,Delivered,COD
255768,16-03-2023,15,217,2167,10,Delivered,COD
255769,16-03-2023,25,212,2145,5,Delivered,UPI
255770,16-03-2023,9,211,2144,10,Delivered,COD
255771,16-03-2023,4,214,2154,4,Delivered,UPI
255772,16-03-2023,6,211,2144,5,Delivered,UPI
255773,16-03-2023,4,214,2155,10,Delivered,UPI
255774,16-03-2023,4,214,2153,4,Delivered,COD
255775,16-03-2023,10,214,2152,2,Delivered,UPI
255776,16-03-2023,4,217,2165,10,Delivered,UPI
255777,16-03-2023,7,212,2145,2,Delivered,UPI
255778,16-03-2023,17,216,2162,5,Delivered,UPI
255779,16-03-2023,29,212,2147,6,Delivered,Card
255780,16-03-2023,9,211,2143,6,Delivered,COD
255781,16-03-2023,15,214,2153,2,Delivered,UPI
255782,16-03-2023,25,217,2164,1,Delivered,UPI
255783,16-03-2023,5,212,2145,6,Delivered,UPI
255784,16-03-2023,16,212,2147,5,Delivered,COD
255785,16-03-2023,4,211,2142,4,Delivered,COD
255786,16-03-2023,22,212,2145,9,Delivered,UPI
255787,16-03-2023,4,214,2155,5,Delivered,Card
255788,16-03-2023,25,211,2142,6,Delivered,COD
255789,16-03-2023,15,212,2145,10,Delivered,UPI
255790,16-03-2023,7,213,2149,9,Delivered,UPI
255791,16-03-2023,4,213,2148,6,Delivered,UPI
255792,16-03-2023,4,213,2150,3,Delivered,UPI
255793,17-03-2023,1,212,2147,3,Delivered,UPI
255794,17-03-2023,22,212,2147,9,Delivered,UPI
255795,17-03-2023,24,213,2148,8,Delivered,COD
255796,17-03-2023,13,211,2142,2,Delivered,UPI
255797,17-03-2023,3,214,2155,9,Delivered,UPI
255798,17-03-2023,25,216,2160,8,Delivered,UPI
255799,17-03-2023,28,211,2141,2,Delivered,COD
255800,17-03-2023,4,212,2147,1,Delivered,UPI
255801,17-03-2023,8,212,2145,5,Delivered,UPI
255802,17-03-2023,4,212,2147,6,Delivered,UPI
255803,17-03-2023,5,212,2145,5,Delivered,UPI
255804,17-03-2023,4,211,2144,7,Delivered,UPI
255805,17-03-2023,30,214,2155,6,Delivered,COD
255806,17-03-2023,30,214,2151,3,Delivered,UPI
255807,17-03-2023,16,213,2148,1,Delivered,UPI
255808,17-03-2023,25,214,2154,6,Cancelled,UPI
255809,17-03-2023,12,212,2147,8,Delivered,Card
255810,17-03-2023,25,211,2143,1,Delivered,COD
255811,17-03-2023,25,212,2146,3,Delivered,COD
255812,17-03-2023,4,214,2152,5,Delivered,UPI
255813,17-03-2023,25,212,2147,9,Delivered,UPI
255814,17-03-2023,20,211,2142,3,Delivered,UPI
255815,17-03-2023,25,211,2141,7,Delivered,UPI
255816,17-03-2023,25,217,2164,3,Delivered,UPI
255817,17-03-2023,13,211,2142,4,Delivered,COD
255818,17-03-2023,26,212,2147,4,Delivered,COD
255819,17-03-2023,25,212,2147,1,Cancelled,UPI
255820,17-03-2023,22,211,2141,7,Delivered,COD
255821,17-03-2023,25,212,2145,9,Delivered,UPI
255822,17-03-2023,29,213,2148,1,Delivered,COD
255823,17-03-2023,5,211,2142,9,Delivered,UPI
255824,18-03-2023,25,212,2147,7,Cancelled,UPI
255825,18-03-2023,12,217,2164,9,Delivered,UPI
255826,18-03-2023,2,216,2160,7,Delivered,COD
255827,18-03-2023,4,213,2150,5,Delivered,Card
255828,18-03-2023,12,213,2148,3,Delivered,Card
255829,18-03-2023,6,212,2146,3,Delivered,UPI
255830,18-03-2023,4,211,2142,10,Delivered,COD
255831,18-03-2023,25,211,2143,10,Delivered,UPI
255832,18-03-2023,20,213,2149,2,Delivered,UPI
255833,18-03-2023,15,212,2147,9,Delivered,UPI
255834,18-03-2023,12,217,2165,10,Delivered,UPI
255835,18-03-2023,6,213,2149,7,Delivered,COD
255836,19-03-2023,25,214,2152,2,Delivered,UPI
255837,19-03-2023,12,211,2142,3,Cancelled,UPI
255838,19-03-2023,4,216,2163,2,Delivered,UPI
255839,19-03-2023,4,212,2145,9,Delivered,UPI
255840,19-03-2023,25,213,2150,6,Delivered,COD
255841,19-03-2023,9,212,2147,7,Delivered,UPI
255842,19-03-2023,25,212,2147,9,Delivered,UPI
255843,19-03-2023,2,212,2145,7,Delivered,UPI
255844,19-03-2023,25,211,2142,8,Delivered,UPI
255845,19-03-2023,3,211,2142,4,Delivered,COD
255846,19-03-2023,15,213,2150,4,Delivered,Card
255847,19-03-2023,15,211,2142,9,Delivered,UPI
255848,19-03-2023,23,211,2142,6,Delivered,Card
255849,19-03-2023,19,214,2154,3,Delivered,UPI
255850,19-03-2023,8,213,2148,4,Cancelled,UPI
255851,19-03-2023,29,216,2161,6,Delivered,UPI
255852,19-03-2023,13,212,2147,3,Delivered,COD
255853,19-03-2023,21,211,2141,5,Delivered,UPI
255854,19-03-2023,4,214,2154,8,Delivered,UPI
255855,19-03-2023,4,212,2145,1,Delivered,COD
255856,19-03-2023,28,217,2164,8,Delivered,UPI
255857,19-03-2023,4,212,2146,4,Delivered,COD
255858,19-03-2023,16,212,2145,6,Delivered,COD
255859,19-03-2023,4,212,2147,3,Delivered,COD
255860,19-03-2023,25,211,2143,5,Delivered,UPI
255861,19-03-2023,27,212,2147,3,Delivered,COD
255862,19-03-2023,4,217,2165,8,Delivered,UPI
255863,19-03-2023,27,212,2147,6,Delivered,UPI
255864,19-03-2023,5,214,2153,3,Delivered,UPI
255865,20-03-2023,25,212,2145,9,Delivered,UPI
255866,20-03-2023,25,214,2155,6,Delivered,UPI
255867,20-03-2023,27,212,2145,4,Delivered,COD
255868,21-03-2023,25,217,2164,4,Delivered,Card
255869,21-03-2023,25,213,2149,8,Delivered,UPI
255870,21-03-2023,25,212,2145,4,Delivered,COD
255871,21-03-2023,4,211,2141,6,Delivered,UPI
255872,21-03-2023,27,212,2147,7,Delivered,UPI
255873,21-03-2023,19,211,2142,3,Delivered,UPI
255874,21-03-2023,19,211,2142,1,Delivered,UPI
255875,21-03-2023,25,214,2153,4,Delivered,Card
255876,21-03-2023,30,213,2148,1,Delivered,UPI
255877,21-03-2023,23,214,2155,3,Delivered,UPI
255878,21-03-2023,25,212,2145,2,Delivered,UPI
255879,21-03-2023,4,214,2155,1,Delivered,COD
255880,21-03-2023,16,213,2150,8,Delivered,UPI
255881,21-03-2023,18,212,2147,9,Delivered,UPI
255882,21-03-2023,4,211,2142,10,Delivered,UPI
255883,21-03-2023,4,212,2145,10,Delivered,COD
255884,21-03-2023,4,212,2147,3,Delivered,UPI
255885,21-03-2023,4,216,2160,1,Cancelled,UPI
255886,21-03-2023,17,212,2145,10,Cancelled,UPI
255887,21-03-2023,19,212,2145,10,Delivered,Card
255888,21-03-2023,4,214,2155,6,Delivered,UPI
255889,21-03-2023,20,212,2147,10,Delivered,COD
255890,21-03-2023,5,212,2145,1,Delivered,UPI
255891,21-03-2023,23,214,2154,9,Delivered,COD
255892,21-03-2023,21,213,2150,5,Delivered,UPI
255893,21-03-2023,25,212,2146,9,Delivered,COD
255894,21-03-2023,30,211,2142,1,Delivered,UPI
255895,21-03-2023,4,214,2153,7,Delivered,Card
255896,21-03-2023,25,214,2152,6,Delivered,COD
255897,21-03-2023,27,213,2150,8,Delivered,COD
255898,21-03-2023,22,212,2145,5,Delivered,UPI
255899,21-03-2023,4,211,2142,10,Cancelled,UPI
255900,21-03-2023,25,211,2142,2,Delivered,COD
255901,21-03-2023,21,217,2167,3,Delivered,UPI
255902,21-03-2023,25,216,2160,1,Delivered,Card
255903,21-03-2023,15,212,2145,9,Delivered,UPI
255904,21-03-2023,2,213,2148,4,Delivered,COD
255905,21-03-2023,4,214,2155,9,Delivered,UPI
255906,21-03-2023,25,211,2142,4,Delivered,UPI
255907,21-03-2023,20,214,2154,9,Delivered,UPI
255908,21-03-2023,10,212,2147,9,Delivered,COD
255909,21-03-2023,24,211,2142,5,Delivered,UPI
255910,21-03-2023,20,213,2149,5,Delivered,UPI
255911,21-03-2023,4,216,2163,4,Delivered,COD
255912,21-03-2023,26,212,2146,5,Delivered,COD
255913,21-03-2023,16,212,2145,10,Delivered,UPI
255914,21-03-2023,25,214,2155,4,Delivered,COD
255915,22-03-2023,11,214,2154,9,Delivered,UPI
255916,22-03-2023,20,212,2145,9,Delivered,UPI
255917,22-03-2023,1,216,2160,2,Delivered,UPI
255918,22-03-2023,6,214,2154,3,Delivered,COD
255919,22-03-2023,7,212,2147,4,Delivered,UPI
255920,22-03-2023,25,211,2142,1,Delivered,Card
255921,22-03-2023,12,212,2147,5,Delivered,UPI
